  WARNING: 3 NaN fold(s) excluded from train mean for Cox/mean
  WARNING: 3 NaN fold(s) excluded from test mean for Cox/mean
  WARNING: 3 NaN fold(s) excluded from train mean for Cox/median
  WARNING: 3 NaN fold(s) excluded from test mean for Cox/median
  WARNING: 3 NaN fold(s) excluded from train mean for Cox/knn
  WARNING: 3 NaN fold(s) excluded from test mean for Cox/knn
  WARNING: 3 NaN fold(s) excluded from train mean for Cox/imputer_bayesian
  WARNING: 3 NaN fold(s) excluded from test mean for Cox/imputer_bayesian
|                      | constant      | embeddings    | imputer_bayesian   | knn           | mean          | median        |
|:---------------------|:--------------|:--------------|:-------------------|:--------------|:--------------|:--------------|
| (0.1, 'Cox')         | 0.725 ± 0.008 | 0.724 ± 0.007 | 0.785 ± 0.008      | 0.781 ± 0.007 | 0.782 ± 0.009 | 0.782 ± 0.009 |
| (0.1, 'Cox Simple')  | 0.682 ± 0.023 | 0.632 ± 0.066 | 0.738 ± 0.020      | 0.736 ± 0.021 | 0.759 ± 0.019 | 0.749 ± 0.013 |
| (0.1, 'Cox Vanilla') | 0.747 ± 0.011 | 0.697 ± 0.027 | 0.778 ± 0.007      | 0.771 ± 0.008 | 0.776 ± 0.010 | 0.773 ± 0.012 |
| (0.1, 'RSF')         | 0.784 ± 0.010 | 0.723 ± 0.004 | 0.791 ± 0.006      | 0.786 ± 0.007 | 0.788 ± 0.007 | 0.788 ± 0.007 |
| (0.3, 'Cox')         | 0.675 ± 0.007 | 0.685 ± 0.008 | 0.764 ± 0.010      | 0.762 ± 0.008 | 0.763 ± 0.007 | 0.762 ± 0.007 |
| (0.3, 'Cox Simple')  | 0.625 ± 0.018 | 0.614 ± 0.024 | 0.670 ± 0.046      | 0.715 ± 0.029 | 0.687 ± 0.043 | 0.732 ± 0.021 |
| (0.3, 'Cox Vanilla') | 0.678 ± 0.034 | 0.626 ± 0.013 | 0.750 ± 0.012      | 0.744 ± 0.016 | 0.749 ± 0.015 | 0.744 ± 0.019 |
| (0.3, 'RSF')         | 0.763 ± 0.007 | 0.698 ± 0.009 | 0.772 ± 0.011      | 0.767 ± 0.008 | 0.770 ± 0.008 | 0.770 ± 0.007 |
| (0.5, 'Cox')         | 0.629 ± 0.008 | 0.646 ± 0.016 | 0.745 ± 0.007      | 0.733 ± 0.009 | 0.740 ± 0.008 | 0.737 ± 0.007 |
| (0.5, 'Cox Simple')  | 0.590 ± 0.024 | 0.567 ± 0.086 | 0.624 ± 0.039      | 0.678 ± 0.016 | 0.659 ± 0.039 | 0.707 ± 0.014 |
| (0.5, 'Cox Vanilla') | 0.647 ± 0.025 | 0.633 ± 0.011 | 0.737 ± 0.010      | 0.724 ± 0.005 | 0.734 ± 0.008 | 0.727 ± 0.011 |
| (0.5, 'RSF')         | 0.736 ± 0.011 | 0.671 ± 0.011 | 0.748 ± 0.012      | 0.742 ± 0.007 | 0.747 ± 0.007 | 0.744 ± 0.007 |
| (0.7, 'Cox')         | 0.581 ± 0.010 | 0.630 ± 0.012 | 0.710 ± 0.005      | 0.687 ± 0.004 | 0.707 ± 0.006 | 0.697 ± 0.008 |
| (0.7, 'Cox Simple')  | 0.548 ± 0.017 | 0.570 ± 0.059 | 0.600 ± 0.023      | 0.617 ± 0.031 | 0.650 ± 0.036 | 0.679 ± 0.011 |
| (0.7, 'Cox Vanilla') | 0.579 ± 0.020 | 0.591 ± 0.034 | 0.698 ± 0.003      | 0.663 ± 0.012 | 0.696 ± 0.011 | 0.686 ± 0.015 |
| (0.7, 'RSF')         | 0.693 ± 0.012 | 0.639 ± 0.005 | 0.706 ± 0.003      | 0.697 ± 0.006 | 0.707 ± 0.005 | 0.707 ± 0.007 |
| (0.9, 'Cox')         | 0.524 ± 0.023 | 0.525 ± 0.031 | 0.631 ± 0.014      | 0.591 ± 0.010 | 0.635 ± 0.012 | 0.622 ± 0.019 |
| (0.9, 'Cox Simple')  | 0.511 ± 0.019 | 0.506 ± 0.046 | 0.589 ± 0.018      | 0.523 ± 0.019 | 0.592 ± 0.022 | 0.598 ± 0.027 |
| (0.9, 'Cox Vanilla') | 0.534 ± 0.017 | 0.544 ± 0.031 | 0.612 ± 0.024      | 0.555 ± 0.019 | 0.620 ± 0.009 | 0.614 ± 0.009 |
| (0.9, 'RSF')         | 0.612 ± 0.014 | 0.547 ± 0.018 | 0.616 ± 0.014      | 0.605 ± 0.014 | 0.631 ± 0.012 | 0.624 ± 0.012 |
|                      | constant      | embeddings    | imputer_bayesian   | knn           | mean          | median        |
|:---------------------|:--------------|:--------------|:-------------------|:--------------|:--------------|:--------------|
| (0.1, 'Cox')         | 0.743 ± 0.004 | 0.925 ± 0.002 | 0.795 ± 0.002      | 0.793 ± 0.002 | 0.793 ± 0.002 | 0.793 ± 0.002 |
| (0.1, 'Cox Simple')  | 0.701 ± 0.013 | 0.923 ± 0.004 | 0.744 ± 0.027      | 0.736 ± 0.014 | 0.769 ± 0.003 | 0.757 ± 0.008 |
| (0.1, 'Cox Vanilla') | 0.797 ± 0.013 | 0.930 ± 0.004 | 0.802 ± 0.005      | 0.798 ± 0.004 | 0.801 ± 0.006 | 0.800 ± 0.004 |
| (0.1, 'RSF')         | 0.908 ± 0.001 | 0.966 ± 0.001 | 0.904 ± 0.002      | 0.904 ± 0.002 | 0.902 ± 0.002 | 0.895 ± 0.002 |
| (0.3, 'Cox')         | 0.688 ± 0.003 | 0.922 ± 0.002 | 0.779 ± 0.001      | 0.774 ± 0.004 | 0.776 ± 0.003 | 0.775 ± 0.003 |
| (0.3, 'Cox Simple')  | 0.635 ± 0.017 | 0.922 ± 0.005 | 0.690 ± 0.047      | 0.728 ± 0.030 | 0.699 ± 0.038 | 0.746 ± 0.009 |
| (0.3, 'Cox Vanilla') | 0.749 ± 0.075 | 0.922 ± 0.007 | 0.778 ± 0.015      | 0.767 ± 0.020 | 0.769 ± 0.018 | 0.768 ± 0.017 |
| (0.3, 'RSF')         | 0.904 ± 0.001 | 0.970 ± 0.001 | 0.908 ± 0.002      | 0.901 ± 0.004 | 0.890 ± 0.004 | 0.875 ± 0.003 |
| (0.5, 'Cox')         | 0.652 ± 0.004 | 0.919 ± 0.001 | 0.759 ± 0.003      | 0.749 ± 0.005 | 0.757 ± 0.004 | 0.754 ± 0.004 |
| (0.5, 'Cox Simple')  | 0.597 ± 0.012 | 0.918 ± 0.002 | 0.631 ± 0.045      | 0.685 ± 0.026 | 0.669 ± 0.053 | 0.727 ± 0.017 |
| (0.5, 'Cox Vanilla') | 0.796 ± 0.023 | 0.922 ± 0.005 | 0.767 ± 0.007      | 0.756 ± 0.003 | 0.764 ± 0.007 | 0.758 ± 0.005 |
| (0.5, 'RSF')         | 0.884 ± 0.001 | 0.972 ± 0.001 | 0.903 ± 0.003      | 0.889 ± 0.006 | 0.866 ± 0.004 | 0.843 ± 0.004 |
| (0.7, 'Cox')         | 0.622 ± 0.006 | 0.917 ± 0.002 | 0.725 ± 0.005      | 0.704 ± 0.004 | 0.726 ± 0.003 | 0.723 ± 0.002 |
| (0.7, 'Cox Simple')  | 0.581 ± 0.014 | 0.913 ± 0.004 | 0.618 ± 0.031      | 0.629 ± 0.033 | 0.670 ± 0.031 | 0.701 ± 0.017 |
| (0.7, 'Cox Vanilla') | 0.785 ± 0.058 | 0.921 ± 0.006 | 0.732 ± 0.014      | 0.708 ± 0.018 | 0.732 ± 0.008 | 0.729 ± 0.009 |
| (0.7, 'RSF')         | 0.842 ± 0.002 | 0.974 ± 0.002 | 0.894 ± 0.003      | 0.877 ± 0.006 | 0.824 ± 0.002 | 0.801 ± 0.002 |
| (0.9, 'Cox')         | 0.577 ± 0.006 | 0.912 ± 0.002 | 0.646 ± 0.002      | 0.619 ± 0.008 | 0.652 ± 0.004 | 0.642 ± 0.003 |
| (0.9, 'Cox Simple')  | 0.551 ± 0.012 | 0.913 ± 0.003 | 0.608 ± 0.015      | 0.548 ± 0.018 | 0.610 ± 0.026 | 0.632 ± 0.014 |
| (0.9, 'Cox Vanilla') | 0.708 ± 0.046 | 0.918 ± 0.005 | 0.648 ± 0.014      | 0.624 ± 0.013 | 0.650 ± 0.015 | 0.654 ± 0.011 |
| (0.9, 'RSF')         | 0.761 ± 0.007 | 0.987 ± 0.002 | 0.878 ± 0.005      | 0.887 ± 0.013 | 0.735 ± 0.006 | 0.693 ± 0.003 |

=== NaN Ratio: 0.1 ===

-- Cox --
            constant | Train: 0.743 ± 0.004 | Test: 0.725 ± 0.008
          embeddings | Train: 0.925 ± 0.002 | Test: 0.724 ± 0.007
    imputer_bayesian | Train: 0.795 ± 0.002 | Test: 0.785 ± 0.008
                 knn | Train: 0.793 ± 0.002 | Test: 0.781 ± 0.007
                mean | Train: 0.793 ± 0.002 | Test: 0.782 ± 0.009
              median | Train: 0.793 ± 0.002 | Test: 0.782 ± 0.009

-- Cox Simple --
            constant | Train: 0.701 ± 0.013 | Test: 0.682 ± 0.023
          embeddings | Train: 0.923 ± 0.004 | Test: 0.632 ± 0.066
    imputer_bayesian | Train: 0.744 ± 0.027 | Test: 0.738 ± 0.020
                 knn | Train: 0.736 ± 0.014 | Test: 0.736 ± 0.021
                mean | Train: 0.769 ± 0.003 | Test: 0.759 ± 0.019
              median | Train: 0.757 ± 0.008 | Test: 0.749 ± 0.013

-- Cox Vanilla --
            constant | Train: 0.797 ± 0.013 | Test: 0.747 ± 0.011
          embeddings | Train: 0.930 ± 0.004 | Test: 0.697 ± 0.027
    imputer_bayesian | Train: 0.802 ± 0.005 | Test: 0.778 ± 0.007
                 knn | Train: 0.798 ± 0.004 | Test: 0.771 ± 0.008
                mean | Train: 0.801 ± 0.006 | Test: 0.776 ± 0.010
              median | Train: 0.800 ± 0.004 | Test: 0.773 ± 0.012

-- RSF --
            constant | Train: 0.908 ± 0.001 | Test: 0.784 ± 0.010
          embeddings | Train: 0.966 ± 0.001 | Test: 0.723 ± 0.004
    imputer_bayesian | Train: 0.904 ± 0.002 | Test: 0.791 ± 0.006
                 knn | Train: 0.904 ± 0.002 | Test: 0.786 ± 0.007
                mean | Train: 0.902 ± 0.002 | Test: 0.788 ± 0.007
              median | Train: 0.895 ± 0.002 | Test: 0.788 ± 0.007

=== NaN Ratio: 0.3 ===

-- Cox --
            constant | Train: 0.688 ± 0.003 | Test: 0.675 ± 0.007
          embeddings | Train: 0.922 ± 0.002 | Test: 0.685 ± 0.008
    imputer_bayesian | Train: 0.779 ± 0.001 | Test: 0.764 ± 0.010
                 knn | Train: 0.774 ± 0.004 | Test: 0.762 ± 0.008
                mean | Train: 0.776 ± 0.003 | Test: 0.763 ± 0.007
              median | Train: 0.775 ± 0.003 | Test: 0.762 ± 0.007

-- Cox Simple --
            constant | Train: 0.635 ± 0.017 | Test: 0.625 ± 0.018
          embeddings | Train: 0.922 ± 0.005 | Test: 0.614 ± 0.024
    imputer_bayesian | Train: 0.690 ± 0.047 | Test: 0.670 ± 0.046
                 knn | Train: 0.728 ± 0.030 | Test: 0.715 ± 0.029
                mean | Train: 0.699 ± 0.038 | Test: 0.687 ± 0.043
              median | Train: 0.746 ± 0.009 | Test: 0.732 ± 0.021

-- Cox Vanilla --
            constant | Train: 0.749 ± 0.075 | Test: 0.678 ± 0.034
          embeddings | Train: 0.922 ± 0.007 | Test: 0.626 ± 0.013
    imputer_bayesian | Train: 0.778 ± 0.015 | Test: 0.750 ± 0.012
                 knn | Train: 0.767 ± 0.020 | Test: 0.744 ± 0.016
                mean | Train: 0.769 ± 0.018 | Test: 0.749 ± 0.015
              median | Train: 0.768 ± 0.017 | Test: 0.744 ± 0.019

-- RSF --
            constant | Train: 0.904 ± 0.001 | Test: 0.763 ± 0.007
          embeddings | Train: 0.970 ± 0.001 | Test: 0.698 ± 0.009
    imputer_bayesian | Train: 0.908 ± 0.002 | Test: 0.772 ± 0.011
                 knn | Train: 0.901 ± 0.004 | Test: 0.767 ± 0.008
                mean | Train: 0.890 ± 0.004 | Test: 0.770 ± 0.008
              median | Train: 0.875 ± 0.003 | Test: 0.770 ± 0.007

=== NaN Ratio: 0.5 ===

-- Cox --
            constant | Train: 0.652 ± 0.004 | Test: 0.629 ± 0.008
          embeddings | Train: 0.919 ± 0.001 | Test: 0.646 ± 0.016
    imputer_bayesian | Train: 0.759 ± 0.003 | Test: 0.745 ± 0.007
                 knn | Train: 0.749 ± 0.005 | Test: 0.733 ± 0.009
                mean | Train: 0.757 ± 0.004 | Test: 0.740 ± 0.008
              median | Train: 0.754 ± 0.004 | Test: 0.737 ± 0.007

-- Cox Simple --
            constant | Train: 0.597 ± 0.012 | Test: 0.590 ± 0.024
          embeddings | Train: 0.918 ± 0.002 | Test: 0.567 ± 0.086
    imputer_bayesian | Train: 0.631 ± 0.045 | Test: 0.624 ± 0.039
                 knn | Train: 0.685 ± 0.026 | Test: 0.678 ± 0.016
                mean | Train: 0.669 ± 0.053 | Test: 0.659 ± 0.039
              median | Train: 0.727 ± 0.017 | Test: 0.707 ± 0.014

-- Cox Vanilla --
            constant | Train: 0.796 ± 0.023 | Test: 0.647 ± 0.025
          embeddings | Train: 0.922 ± 0.005 | Test: 0.633 ± 0.011
    imputer_bayesian | Train: 0.767 ± 0.007 | Test: 0.737 ± 0.010
                 knn | Train: 0.756 ± 0.003 | Test: 0.724 ± 0.005
                mean | Train: 0.764 ± 0.007 | Test: 0.734 ± 0.008
              median | Train: 0.758 ± 0.005 | Test: 0.727 ± 0.011

-- RSF --
            constant | Train: 0.884 ± 0.001 | Test: 0.736 ± 0.011
          embeddings | Train: 0.972 ± 0.001 | Test: 0.671 ± 0.011
    imputer_bayesian | Train: 0.903 ± 0.003 | Test: 0.748 ± 0.012
                 knn | Train: 0.889 ± 0.006 | Test: 0.742 ± 0.007
                mean | Train: 0.866 ± 0.004 | Test: 0.747 ± 0.007
              median | Train: 0.843 ± 0.004 | Test: 0.744 ± 0.007

=== NaN Ratio: 0.7 ===

-- Cox --
            constant | Train: 0.622 ± 0.006 | Test: 0.581 ± 0.010
          embeddings | Train: 0.917 ± 0.002 | Test: 0.630 ± 0.012
    imputer_bayesian | Train: 0.725 ± 0.005 | Test: 0.710 ± 0.005
                 knn | Train: 0.704 ± 0.004 | Test: 0.687 ± 0.004
                mean | Train: 0.726 ± 0.003 | Test: 0.707 ± 0.006
              median | Train: 0.723 ± 0.002 | Test: 0.697 ± 0.008

-- Cox Simple --
            constant | Train: 0.581 ± 0.014 | Test: 0.548 ± 0.017
          embeddings | Train: 0.913 ± 0.004 | Test: 0.570 ± 0.059
    imputer_bayesian | Train: 0.618 ± 0.031 | Test: 0.600 ± 0.023
                 knn | Train: 0.629 ± 0.033 | Test: 0.617 ± 0.031
                mean | Train: 0.670 ± 0.031 | Test: 0.650 ± 0.036
              median | Train: 0.701 ± 0.017 | Test: 0.679 ± 0.011

-- Cox Vanilla --
            constant | Train: 0.785 ± 0.058 | Test: 0.579 ± 0.020
          embeddings | Train: 0.921 ± 0.006 | Test: 0.591 ± 0.034
    imputer_bayesian | Train: 0.732 ± 0.014 | Test: 0.698 ± 0.003
                 knn | Train: 0.708 ± 0.018 | Test: 0.663 ± 0.012
                mean | Train: 0.732 ± 0.008 | Test: 0.696 ± 0.011
              median | Train: 0.729 ± 0.009 | Test: 0.686 ± 0.015

-- RSF --
            constant | Train: 0.842 ± 0.002 | Test: 0.693 ± 0.012
          embeddings | Train: 0.974 ± 0.002 | Test: 0.639 ± 0.005
    imputer_bayesian | Train: 0.894 ± 0.003 | Test: 0.706 ± 0.003
                 knn | Train: 0.877 ± 0.006 | Test: 0.697 ± 0.006
                mean | Train: 0.824 ± 0.002 | Test: 0.707 ± 0.005
              median | Train: 0.801 ± 0.002 | Test: 0.707 ± 0.007

=== NaN Ratio: 0.9 ===

-- Cox --
            constant | Train: 0.577 ± 0.006 | Test: 0.524 ± 0.023
          embeddings | Train: 0.912 ± 0.002 | Test: 0.525 ± 0.031
    imputer_bayesian | Train: 0.646 ± 0.002 | Test: 0.631 ± 0.014
                 knn | Train: 0.619 ± 0.008 | Test: 0.591 ± 0.010
                mean | Train: 0.652 ± 0.004 | Test: 0.635 ± 0.012
              median | Train: 0.642 ± 0.003 | Test: 0.622 ± 0.019

-- Cox Simple --
            constant | Train: 0.551 ± 0.012 | Test: 0.511 ± 0.019
          embeddings | Train: 0.913 ± 0.003 | Test: 0.506 ± 0.046
    imputer_bayesian | Train: 0.608 ± 0.015 | Test: 0.589 ± 0.018
                 knn | Train: 0.548 ± 0.018 | Test: 0.523 ± 0.019
                mean | Train: 0.610 ± 0.026 | Test: 0.592 ± 0.022
              median | Train: 0.632 ± 0.014 | Test: 0.598 ± 0.027

-- Cox Vanilla --
            constant | Train: 0.708 ± 0.046 | Test: 0.534 ± 0.017
          embeddings | Train: 0.918 ± 0.005 | Test: 0.544 ± 0.031
    imputer_bayesian | Train: 0.648 ± 0.014 | Test: 0.612 ± 0.024
